date,global_tilted_irradiance_forecast,temperature_2m_forecast,E_inverter_input_forecast,Price_forecast,PV_fault,Cyberattack_alert,Buy_percentage
2025-05-07 00:15:00+00:00,0.0,17.9,0.0,46.42,0,0,0.5
2025-05-07 00:30:00+00:00,0.0,17.85,0.0,46.42,0,0,0.5
2025-05-07 00:45:00+00:00,0.0,17.8,0.0,46.42,0,0,0.5
2025-05-07 01:00:00+00:00,0.0,17.8,0.0,41.22,0,0,0.5
2025-05-07 01:15:00+00:00,0.0,17.8,0.0,41.22,0,0,0.5
2025-05-07 01:30:00+00:00,0.0,17.85,0.0,41.22,0,0,0.5
2025-05-07 01:45:00+00:00,0.0,17.85,0.0,41.22,0,0,0.5
2025-05-07 02:00:00+00:00,0.0,17.85,0.0,41.21,0,0,0.5
2025-05-07 02:15:00+00:00,0.0,17.8,0.0,41.21,0,0,0.5
2025-05-07 02:30:00+00:00,0.0,17.65,0.0,41.21,0,0,0.5
2025-05-07 02:45:00+00:00,0.0,17.55,0.0,41.21,0,0,0.5
2025-05-07 03:00:00+00:00,0.0,17.5,0.0,36.5,0,0,0.5
2025-05-07 03:15:00+00:00,0.0,17.5,0.0,36.5,0,0,0.5
2025-05-07 03:30:00+00:00,0.0,17.5,0.0,36.5,0,0,0.5
2025-05-07 03:45:00+00:00,0.0,17.55,0.0,36.5,0,0,0.5
2025-05-07 04:00:00+00:00,0.0,17.6,0.0,35.0,0,0,0.5
2025-05-07 04:15:00+00:00,0.0,17.6,0.0,35.0,0,0,0.5
2025-05-07 04:30:00+00:00,1.0,17.65,688.5019279745495,35.0,0,0,0.5
2025-05-07 04:45:00+00:00,14.999999,17.65,10327.528231116314,35.0,0,0,0.5
2025-05-07 05:00:00+00:00,36.999996,17.7,25479.817822464396,31.22,0,0,0.5
2025-05-07 05:15:00+00:00,66.0,17.75,45459.854271766926,31.22,0,0,0.5
2025-05-07 05:30:00+00:00,103.0,17.8,70959.53684549236,31.22,0,0,0.5
2025-05-07 05:45:00+00:00,142.0,17.85,97847.85673036861,31.22,0,0,0.5
2025-05-07 06:00:00+00:00,186.0,17.9,128193.2990098222,32.4,0,0,0.5
2025-05-07 06:15:00+00:00,233.99998,17.9,161275.42690555064,32.4,0,0,0.5
2025-05-07 06:30:00+00:00,284.0,17.85,195695.71346073723,32.4,0,0,0.5
2025-05-07 06:45:00+00:00,334.0,17.8,230101.79909120823,32.4,0,0,0.5
2025-05-07 07:00:00+00:00,385.0,17.75,265182.4832519737,49.1,0,0,0.5
2025-05-07 07:15:00+00:00,432.99997,17.7,298182.74447198724,49.1,0,0,0.5
2025-05-07 07:30:00+00:00,480.00003,17.65,330480.9460828416,49.1,0,0,0.5
2025-05-07 07:45:00+00:00,525.0,17.6,361389.0296990666,49.1,0,0,0.5
2025-05-07 08:00:00+00:00,564.0,17.6,388235.07190528297,43.23,0,0,0.75
2025-05-07 08:15:00+00:00,601.0,17.6,413704.39399835997,43.23,0,0,0.75
2025-05-07 08:30:00+00:00,635.0,17.65,437198.72426383884,43.23,0,0,0.75
2025-05-07 08:45:00+00:00,671.0,17.65,461984.7936709227,43.23,0,0,0.75
2025-05-07 09:00:00+00:00,707.0,17.7,486871.16616126994,41.22,0,0,1.0
2025-05-07 09:15:00+00:00,743.0,17.7,511662.34293893015,41.22,0,0,1.0
2025-05-07 09:30:00+00:00,773.0,17.75,532431.3235163004,41.22,0,0,1.0
2025-05-07 09:45:00+00:00,793.0,17.75,546207.0369319874,41.22,0,0,1.0
2025-05-07 10:00:00+00:00,802.0,17.75,552406.1079690466,45.29,0,0,1.0
2025-05-07 10:15:00+00:00,804.0,17.8,553897.7439201539,45.29,0,0,1.0
2025-05-07 10:30:00+00:00,807.0,17.8,555964.5265467217,45.29,0,0,0.75
2025-05-07 10:45:00+00:00,819.0,17.85,564347.8497336049,45.29,0,0,0.75
2025-05-07 11:00:00+00:00,840.0,17.85,578818.3074190819,41.22,0,0,0.75
2025-05-07 11:15:00+00:00,862.0,17.85,593977.8345181531,41.22,0,0,0.75
2025-05-07 11:30:00+00:00,877.0,17.8,604189.4544999689,41.22,0,0,0.75
2025-05-07 11:45:00+00:00,879.0,17.75,605442.6046194412,41.22,0,0,0.75
2025-05-07 12:00:00+00:00,865.0,17.75,595799.6052284604,41.22,0,0,0.75
2025-05-07 12:15:00+00:00,845.0,17.75,582023.8918127734,41.22,0,0,0.75
2025-05-07 12:30:00+00:00,826.0,17.8,569054.1498483173,41.22,0,0,0.75
2025-05-07 12:45:00+00:00,814.0,17.85,560902.502665634,41.22,0,0,0.75
2025-05-07 13:00:00+00:00,810.0,17.9,558261.1408492257,46.42,0,0,0.75
2025-05-07 13:15:00+00:00,805.0,17.95,554929.2909051742,46.42,0,0,0.75
2025-05-07 13:30:00+00:00,794.0,17.95,547346.4061847307,46.42,0,0,0.75
2025-05-07 13:45:00+00:00,772.0,18.0,532290.161468426,46.42,0,0,0.75
2025-05-07 14:00:00+00:00,742.0,18.05,511710.5792165958,46.42,0,0,0.75
2025-05-07 14:15:00+00:00,705.0,18.15,486394.0526265949,46.42,0,0,0.75
2025-05-07 14:30:00+00:00,666.0,18.25,459676.1202990022,46.42,0,0,0.75
2025-05-07 14:45:00+00:00,624.0,18.35,430864.59164931596,46.42,0,0,0.75
2025-05-07 15:00:00+00:00,580.0,18.4,400565.3994478594,46.42,0,0,0.75
2025-05-07 15:15:00+00:00,534.0,18.4,368796.41949164995,46.42,0,0,0.75
2025-05-07 15:30:00+00:00,486.0,18.4,335646.1795373443,46.42,0,0,0.75
2025-05-07 15:45:00+00:00,435.99994,18.4,301114.63814714266,46.42,0,0,0.75
2025-05-07 16:00:00+00:00,385.0,18.4,265892.54963349283,51.01,0,0,0.75
2025-05-07 16:15:00+00:00,333.0,18.45,230027.0328608265,51.01,0,1,0.75
2025-05-07 16:30:00+00:00,282.0,18.5,194837.67520390847,51.01,0,0,0.75
2025-05-07 16:45:00+00:00,233.00002,18.55,161015.97171132843,51.01,0,0,0.75
2025-05-07 17:00:00+00:00,187.99997,18.6,129945.10638158978,54.15,0,0,0.75
2025-05-07 17:15:00+00:00,144.99997,18.65,100244.1858903359,54.15,0,0,0.75
2025-05-07 17:30:00+00:00,103.00001,18.7,71222.57334498728,54.15,0,0,0.75
2025-05-07 17:45:00+00:00,63.00001,18.8,43581.200045744874,54.15,0,0,0.75
2025-05-07 18:00:00+00:00,30.000004,18.85,20757.208018391088,54.15,0,0,1.0
2025-05-07 18:15:00+00:00,7.0000005,18.9,4844.341337703517,54.15,0,0,1.0
2025-05-07 18:30:00+00:00,0.0,19.0,0.0,54.15,0,0,1.0
2025-05-07 18:45:00+00:00,0.0,19.05,0.0,54.15,0,0,1.0
2025-05-07 19:00:00+00:00,0.0,19.1,0.0,52.5,0,0,1.0
2025-05-07 19:15:00+00:00,0.0,19.1,0.0,52.5,0,0,1.0
2025-05-07 19:30:00+00:00,0.0,19.05,0.0,52.5,0,0,1.0
2025-05-07 19:45:00+00:00,0.0,19.0,0.0,52.5,0,0,1.0
2025-05-07 20:00:00+00:00,0.0,18.9,0.0,65.12,0,0,1.0
2025-05-07 20:15:00+00:00,0.0,18.75,0.0,65.12,0,0,1.0
2025-05-07 20:30:00+00:00,0.0,18.6,0.0,65.12,0,0,0.75
2025-05-07 20:45:00+00:00,0.0,18.45,0.0,65.12,0,0,0.75
2025-05-07 21:00:00+00:00,0.0,18.3,0.0,80.0,0,0,0.75
2025-05-07 21:15:00+00:00,0.0,18.2,0.0,80.0,0,0,0.75
2025-05-07 21:30:00+00:00,0.0,18.15,0.0,80.0,0,0,0.75
2025-05-07 21:45:00+00:00,0.0,18.15,0.0,80.0,0,0,0.75
2025-05-07 22:00:00+00:00,0.0,18.1,0.0,79.54,0,0,0.5
2025-05-07 22:15:00+00:00,0.0,18.05,0.0,79.54,0,0,0.5
2025-05-07 22:30:00+00:00,0.0,18.05,0.0,79.54,0,0,0.5
2025-05-07 22:45:00+00:00,0.0,18.0,0.0,79.54,0,0,0.5
2025-05-07 23:00:00+00:00,0.0,17.95,0.0,79.54,0,0,0.5
2025-05-07 23:15:00+00:00,0.0,17.9,0.0,79.54,0,0,0.5
2025-05-07 23:30:00+00:00,0.0,17.8,0.0,79.54,0,0,0.5
2025-05-07 23:45:00+00:00,0.0,17.7,0.0,79.54,0,0,0.5
2025-05-08 00:00:00+00:00,0.0,17.65,0.0,40.1,0,0,0.5
2025-05-08 00:15:00+00:00,0.0,17.6,0.0,40.1,0,0,0.5
2025-05-08 00:30:00+00:00,0.0,17.55,0.0,40.1,0,0,0.5
2025-05-08 00:45:00+00:00,0.0,17.5,0.0,40.1,0,0,0.5
2025-05-08 01:00:00+00:00,0.0,17.5,0.0,39.47,1,0,0.5
2025-05-08 01:15:00+00:00,0.0,17.5,0.0,39.47,1,0,0.5
2025-05-08 01:30:00+00:00,0.0,17.5,0.0,39.47,1,0,0.5
2025-05-08 01:45:00+00:00,0.0,17.5,0.0,39.47,0,0,0.5
2025-05-08 02:00:00+00:00,0.0,17.5,0.0,30.3,0,0,0.5
2025-05-08 02:15:00+00:00,0.0,17.45,0.0,30.3,0,0,0.5
2025-05-08 02:30:00+00:00,0.0,17.4,0.0,30.3,0,0,0.5
2025-05-08 02:45:00+00:00,0.0,17.35,0.0,30.3,0,0,0.5
2025-05-08 03:00:00+00:00,0.0,17.3,0.0,30.09,0,0,0.5
2025-05-08 03:15:00+00:00,0.0,17.25,0.0,30.09,0,0,0.5
2025-05-08 03:30:00+00:00,0.0,17.25,0.0,30.09,0,0,0.5
2025-05-08 03:45:00+00:00,0.0,17.25,0.0,30.09,0,0,0.5
2025-05-08 04:00:00+00:00,0.0,17.2,0.0,29.8,0,0,0.5
2025-05-08 04:15:00+00:00,0.0,17.15,0.0,29.8,0,0,0.5
2025-05-08 04:30:00+00:00,1.0,17.1,686.9413425206611,29.8,0,0,0.5
2025-05-08 04:45:00+00:00,16.999998,17.05,11675.589635369017,29.8,0,0,0.5
2025-05-08 05:00:00+00:00,40.999992,17.0,28152.95609488459,29.01,0,1,0.5
2025-05-08 05:15:00+00:00,76.0,17.0,52185.9775780256,29.01,0,1,0.5
2025-05-08 05:30:00+00:00,119.0,17.0,81712.25436559273,29.01,0,1,0.5
2025-05-08 05:45:00+00:00,160.0,17.0,109865.2159537381,29.01,0,0,0.5
2025-05-08 06:00:00+00:00,197.99998,17.0,135958.1910095989,30.09,0,0,0.5
2025-05-08 06:15:00+00:00,232.0,17.0,159304.56313292024,30.09,0,0,0.5
2025-05-08 06:30:00+00:00,264.0,16.95,181240.15227277458,30.09,0,0,0.5
2025-05-08 06:45:00+00:00,291.0,16.95,199776.0769370356,30.09,0,0,0.5
2025-05-08 07:00:00+00:00,310.0,16.9,212775.89563933027,45.29,0,0,0.5
2025-05-08 07:15:00+00:00,322.0,16.85,220966.69932976557,45.29,0,0,0.5
2025-05-08 07:30:00+00:00,335.0,16.8,229840.1882205746,45.29,0,0,0.5
2025-05-08 07:45:00+00:00,355.0,16.8,243561.99050239997,45.29,0,0,0.5
2025-05-08 08:00:00+00:00,384.0,16.8,263458.60381104675,40.0,0,0,0.75
2025-05-08 08:15:00+00:00,419.0,16.85,287531.2019228937,40.0,0,0,0.75
2025-05-08 08:30:00+00:00,454.0,17.0,311742.5502687319,40.0,0,0,0.75
2025-05-08 08:45:00+00:00,485.0,17.1,333166.55112252064,40.0,0,0,0.75
2025-05-08 09:00:00+00:00,514.0,17.2,353233.69385985594,45.29,0,0,1.0
2025-05-08 09:15:00+00:00,543.0,17.3,373317.2936801595,45.29,0,0,1.0
2025-05-08 09:30:00+00:00,571.0,17.35,392648.54944028397,45.29,0,0,1.0
2025-05-08 09:45:00+00:00,599.0,17.45,412072.73097061727,45.29,0,0,1.0
2025-05-08 10:00:00+00:00,628.0,17.5,432111.92504118744,61.69,0,0,1.0
2025-05-08 10:15:00+00:00,655.0,17.55,450782.9112829122,61.69,0,0,1.0
2025-05-08 10:30:00+00:00,682.0,17.6,469461.55858050165,61.69,0,0,0.75
2025-05-08 10:45:00+00:00,710.0,17.6,488735.64016445196,61.69,0,0,0.75
2025-05-08 11:00:00+00:00,740.0,17.65,509491.42670116655,59.2,0,0,0.75
2025-05-08 11:15:00+00:00,768.0,17.65,528769.480684454,59.2,0,0,0.75
2025-05-08 11:30:00+00:00,790.0,17.7,544028.6015097642,59.2,0,0,0.75
2025-05-08 11:45:00+00:00,799.0,17.7,550226.3957041792,59.2,0,0,0.75
2025-05-08 12:00:00+00:00,799.0,17.7,550226.3957041792,55.0,0,0,0.75
2025-05-08 12:15:00+00:00,791.0,17.7,544717.2453091436,55.0,0,0,0.75
2025-05-08 12:30:00+00:00,772.0,17.75,531742.5378455161,55.0,0,0,0.75
2025-05-08 12:45:00+00:00,741.0,17.75,510390.18205120135,55.0,0,0,0.75
2025-05-08 13:00:00+00:00,694.0,17.75,478017.25552433706,54.15,0,0,0.75
2025-05-08 13:15:00+00:00,639.0,17.75,440134.0436311979,54.15,0,0,0.75
2025-05-08 13:30:00+00:00,590.0,17.75,406383.5457627649,54.15,0,0,0.75
2025-05-08 13:45:00+00:00,556.0,17.75,382964.8329560971,54.15,0,0,0.75
2025-05-08 14:00:00+00:00,535.0,17.8,368576.23507124675,39.47,0,0,0.75
2025-05-08 14:15:00+00:00,517.0,17.85,356248.8868281731,39.47,0,0,0.75
2025-05-08 14:30:00+00:00,495.0,17.95,341229.81241995184,39.47,0,0,0.75
2025-05-08 14:45:00+00:00,461.0,18.05,317922.6105375346,39.47,0,0,0.75
2025-05-08 15:00:00+00:00,419.0,18.1,289017.30488921015,35.29,0,0,0.75
2025-05-08 15:15:00+00:00,375.0,18.1,258667.03898198993,35.29,0,0,0.75
2025-05-08 15:30:00+00:00,331.0,18.1,228316.7730747698,35.29,0,0,0.75
2025-05-08 15:45:00+00:00,288.0,18.1,198656.2859381683,35.29,0,0,0.75
2025-05-08 16:00:00+00:00,245.0,18.1,168995.7988015668,30.3,0,0,0.75
2025-05-08 16:15:00+00:00,204.0,18.1,140714.8692062025,30.3,0,0,0.75
2025-05-08 16:30:00+00:00,167.0,18.1,115193.05469331286,30.3,0,0,0.75
2025-05-08 16:45:00+00:00,136.0,18.05,93790.61829306876,30.3,0,0,0.75
2025-05-08 17:00:00+00:00,109.0,18.05,75170.42201429776,30.3,0,0,0.75
2025-05-08 17:15:00+00:00,85.0,18.05,58619.136433167965,30.3,0,0,0.75
2025-05-08 17:30:00+00:00,61.0,18.0,42059.196696339364,30.3,0,0,0.75
2025-05-08 17:45:00+00:00,38.0,18.0,26200.811056735998,30.3,0,0,0.75
2025-05-08 18:00:00+00:00,19.0,18.0,13100.405528367999,29.8,0,0,1.0
2025-05-08 18:15:00+00:00,5.0,18.0,3447.4751390442098,29.8,0,0,1.0
2025-05-08 18:30:00+00:00,0.0,18.0,0.0,29.8,0,0,1.0
2025-05-08 18:45:00+00:00,0.0,18.0,0.0,29.8,0,0,1.0
2025-05-08 19:00:00+00:00,0.0,18.0,0.0,30.09,0,0,1.0
2025-05-08 19:15:00+00:00,0.0,18.0,0.0,30.09,0,0,1.0
2025-05-08 19:30:00+00:00,0.0,17.95,0.0,30.09,0,0,1.0
2025-05-08 19:45:00+00:00,0.0,17.95,0.0,30.09,0,0,1.0
2025-05-08 20:00:00+00:00,0.0,17.95,0.0,40.0,0,0,1.0
2025-05-08 20:15:00+00:00,0.0,17.95,0.0,40.0,0,0,1.0
2025-05-08 20:30:00+00:00,0.0,18.0,0.0,40.0,0,0,0.75
2025-05-08 20:45:00+00:00,0.0,18.0,0.0,40.0,0,0,0.75
2025-05-08 21:00:00+00:00,0.0,18.0,0.0,79.59,0,0,0.75
2025-05-08 21:15:00+00:00,0.0,18.0,0.0,79.59,0,0,0.75
2025-05-08 21:30:00+00:00,0.0,18.0,0.0,79.59,0,0,0.75
2025-05-08 21:45:00+00:00,0.0,17.95,0.0,79.59,0,0,0.75
2025-05-08 22:00:00+00:00,0.0,17.95,0.0,54.15,0,0,0.5
2025-05-08 22:15:00+00:00,0.0,17.95,0.0,54.15,0,0,0.5
2025-05-08 22:30:00+00:00,0.0,17.95,0.0,54.15,0,0,0.5
2025-05-08 22:45:00+00:00,0.0,17.95,0.0,54.15,0,0,0.5
2025-05-08 23:00:00+00:00,0.0,17.9,0.0,46.21,0,0,0.5
2025-05-08 23:15:00+00:00,0.0,17.8,0.0,46.21,0,0,0.5
2025-05-08 23:30:00+00:00,0.0,17.6,0.0,46.21,0,0,0.5
2025-05-08 23:45:00+00:00,0.0,17.45,0.0,46.21,0,0,0.5
2025-05-09 00:00:00+00:00,0.0,17.35,0.0,31.27,0,0,0.5
2025-05-09 00:15:00+00:00,0.0,17.3,0.0,31.27,0,0,0.5
2025-05-09 00:30:00+00:00,0.0,17.3,0.0,31.27,0,0,0.5
2025-05-09 00:45:00+00:00,0.0,17.35,0.0,31.27,0,0,0.5
2025-05-09 01:00:00+00:00,0.0,17.35,0.0,30.09,0,0,0.5
2025-05-09 01:15:00+00:00,0.0,17.35,0.0,30.09,0,0,0.5
2025-05-09 01:30:00+00:00,0.0,17.35,0.0,30.09,0,0,0.5
2025-05-09 01:45:00+00:00,0.0,17.3,0.0,30.09,0,0,0.5
2025-05-09 02:00:00+00:00,0.0,17.3,0.0,29.41,0,0,0.5
2025-05-09 02:15:00+00:00,0.0,17.25,0.0,29.41,0,0,0.5
2025-05-09 02:30:00+00:00,0.0,17.2,0.0,29.41,0,0,0.5
2025-05-09 02:45:00+00:00,0.0,17.15,0.0,29.41,0,0,0.5
2025-05-09 03:00:00+00:00,0.0,17.1,0.0,25.36,0,0,0.5
2025-05-09 03:15:00+00:00,0.0,17.1,0.0,25.36,0,0,0.5
2025-05-09 03:30:00+00:00,0.0,17.1,0.0,25.36,0,0,0.5
2025-05-09 03:45:00+00:00,0.0,17.15,0.0,25.36,0,0,0.5
2025-05-09 04:00:00+00:00,0.0,17.15,0.0,25.36,0,0,0.5
2025-05-09 04:15:00+00:00,0.0,17.15,0.0,25.36,0,0,0.5
2025-05-09 04:30:00+00:00,2.0,17.15,1374.1664278511203,25.36,0,0,0.5
2025-05-09 04:45:00+00:00,20.000002,17.15,13741.665652677631,25.36,0,1,0.5
2025-05-09 05:00:00+00:00,45.0,17.15,30918.7446266502,25.36,0,1,0.5
2025-05-09 05:15:00+00:00,80.0,17.15,54966.6571140448,25.36,0,0,0.5
2025-05-09 05:30:00+00:00,122.99999,17.1,84493.77826062789,25.36,0,0,0.5
2025-05-09 05:45:00+00:00,166.99998,17.05,114695.49794034284,25.36,0,0,0.5
2025-05-09 06:00:00+00:00,209.99997,17.05,144227.8683303259,30.26,0,0,0.5
2025-05-09 06:15:00+00:00,254.00002,17.05,174447.079399393,30.26,0,0,0.5
2025-05-09 06:30:00+00:00,298.0,17.05,204666.2423924971,30.26,0,0,0.5
2025-05-09 06:45:00+00:00,344.0,17.1,236307.8218271074,30.26,0,0,0.5
2025-05-09 07:00:00+00:00,393.00003,17.1,269967.9682188601,39.37,0,0,0.5
2025-05-09 07:15:00+00:00,441.99997,17.1,303628.052785892,39.37,0,0,0.5
2025-05-09 07:30:00+00:00,490.0,17.1,336601.257835124,39.37,0,0,0.5
2025-05-09 07:45:00+00:00,537.0,17.15,368963.6858780258,39.37,0,0,0.5
2025-05-09 08:00:00+00:00,582.0,17.15,399882.43050467595,30.58,0,0,0.75
2025-05-09 08:15:00+00:00,626.0,17.2,430202.9034168673,30.58,0,0,0.75
2025-05-09 08:30:00+00:00,667.0,17.2,458379.13191541616,30.58,0,0,0.75
2025-05-09 08:45:00+00:00,707.0,17.25,485968.438411898,30.58,0,0,0.75
2025-05-09 09:00:00+00:00,745.0,17.3,512194.07696449134,35.56,0,0,1.0
2025-05-09 09:15:00+00:00,780.0,17.3,536256.8859494004,35.56,0,0,1.0
2025-05-09 09:30:00+00:00,811.0,17.35,557684.7173311213,35.56,0,0,1.0
2025-05-09 09:45:00+00:00,839.0,17.35,576938.9369183857,35.56,0,0,1.0
2025-05-09 10:00:00+00:00,861.0,17.35,592067.2523083792,30.3,0,0,1.0
2025-05-09 10:15:00+00:00,879.0,17.35,604444.964900192,30.3,0,0,1.0
2025-05-09 10:30:00+00:00,894.0,17.35,614759.7253933692,30.3,0,0,0.75
2025-05-09 10:45:00+00:00,905.0,17.4,622452.2767097995,30.3,0,0,0.75
2025-05-09 11:00:00+00:00,915.0,17.45,629460.0147547827,30.09,0,0,0.75
2025-05-09 11:15:00+00:00,921.0,17.6,633979.6121006482,30.09,0,0,0.75
2025-05-09 11:30:00+00:00,923.0,17.85,636011.068747396,30.09,0,0,0.75
2025-05-09 11:45:00+00:00,921.0,18.05,635155.5841758555,30.09,0,0,0.75
2025-05-09 12:00:00+00:00,916.0,18.2,632097.262300449,35.56,0,0,0.75
2025-05-09 12:15:00+00:00,908.0,18.25,626705.5814286696,35.56,0,0,0.75
2025-05-09 12:30:00+00:00,896.0,18.2,618296.0120318802,35.56,0,0,0.75
2025-05-09 12:45:00+00:00,879.0,18.2,606564.9493035969,35.56,0,0,0.75
2025-05-09 13:00:00+00:00,858.0,18.15,591951.9108561963,30.26,0,0,0.75
2025-05-09 13:15:00+00:00,833.0,18.15,574703.894805608,30.26,0,0,0.75
2025-05-09 13:30:00+00:00,806.0,18.15,556076.0374709723,30.26,0,0,0.75
2025-05-09 13:45:00+00:00,774.0,18.15,533998.576926219,30.26,0,0,0.75
2025-05-09 14:00:00+00:00,741.0,18.15,511231.19573944237,30.09,0,0,0.75
2025-05-09 14:15:00+00:00,705.0,18.15,486394.0526265949,30.09,0,0,0.75
2025-05-09 14:30:00+00:00,665.0,18.2,458891.5714299111,30.09,0,0,0.75
2025-05-09 14:45:00+00:00,623.0,18.2,429908.9458659167,30.09,0,0,0.75
2025-05-09 15:00:00+00:00,579.0,18.2,399546.19527506543,30.09,0,0,0.75
2025-05-09 15:15:00+00:00,534.0,18.2,368493.3821707858,30.09,0,0,0.75
2025-05-09 15:30:00+00:00,487.0,18.15,335991.35266546346,30.09,0,0,0.75
2025-05-09 15:45:00+00:00,438.0,18.15,302185.24120631005,30.09,0,0,0.75
2025-05-09 16:00:00+00:00,390.0,18.1,269013.7205412696,29.41,0,0,0.75
2025-05-09 16:15:00+00:00,341.0,18.1,235214.56078095618,29.41,0,0,0.75
2025-05-09 16:30:00+00:00,291.0,18.1,200725.6222500242,29.41,0,0,0.75
2025-05-09 16:45:00+00:00,241.0,18.05,166202.49271051158,29.41,0,0,0.75
2025-05-09 17:00:00+00:00,195.99998,18.05,135168.81845315523,29.01,0,0,0.75
2025-05-09 17:15:00+00:00,151.0,18.05,104135.17178127487,29.01,0,0,0.75
2025-05-09 17:30:00+00:00,107.99999,18.0,74465.45610840466,29.01,0,0,0.75
2025-05-09 17:45:00+00:00,66.999985,17.95,46186.65113876683,29.01,0,0,0.75
2025-05-09 18:00:00+00:00,31.0,17.95,21369.947848522235,30.01,0,0,1.0
2025-05-09 18:15:00+00:00,7.999999,17.95,5514.8245618783885,30.01,0,0,1.0
2025-05-09 18:30:00+00:00,0.0,17.9,0.0,30.01,0,0,1.0
2025-05-09 18:45:00+00:00,0.0,17.9,0.0,30.01,0,0,1.0
2025-05-09 19:00:00+00:00,0.0,17.9,0.0,30.09,0,0,1.0
2025-05-09 19:15:00+00:00,0.0,17.9,0.0,30.09,0,0,1.0
2025-05-09 19:30:00+00:00,0.0,17.9,0.0,30.09,0,0,1.0
2025-05-09 19:45:00+00:00,0.0,17.9,0.0,30.09,0,0,1.0
2025-05-09 20:00:00+00:00,0.0,17.9,0.0,41.92,0,0,1.0
2025-05-09 20:15:00+00:00,0.0,17.9,0.0,41.92,0,0,1.0
2025-05-09 20:30:00+00:00,0.0,17.95,0.0,41.92,0,0,0.75
2025-05-09 20:45:00+00:00,0.0,17.95,0.0,41.92,0,0,0.75
2025-05-09 21:00:00+00:00,0.0,17.95,0.0,80.27,0,0,0.75
2025-05-09 21:15:00+00:00,0.0,17.95,0.0,80.27,0,0,0.75
2025-05-09 21:30:00+00:00,0.0,17.95,0.0,80.27,0,0,0.75
2025-05-09 21:45:00+00:00,0.0,17.9,0.0,80.27,0,0,0.75
2025-05-09 22:00:00+00:00,0.0,17.9,0.0,57.64,0,0,0.5
2025-05-09 22:15:00+00:00,0.0,17.9,0.0,57.64,0,0,0.5
2025-05-09 22:30:00+00:00,0.0,17.85,0.0,57.64,0,0,0.5
2025-05-09 22:45:00+00:00,0.0,17.85,0.0,57.64,0,0,0.5
2025-05-09 23:00:00+00:00,0.0,17.9,0.0,39.76,0,0,0.5
2025-05-09 23:15:00+00:00,0.0,18.0,0.0,39.76,0,0,0.5
2025-05-09 23:30:00+00:00,0.0,18.1,0.0,39.76,0,0,0.5
2025-05-09 23:45:00+00:00,0.0,18.25,0.0,39.76,0,0,0.5
2025-05-10 00:00:00+00:00,0.0,18.3,0.0,29.22,0,0,0.5
